_std_adv,_min_obs,_max_obs,_min_discrew,_mean_obs,_std_discrew,ExplainedVarNew,_std_act,ExplainedVarOld,Steps,_mean_discrew,Beta,_lr_multiplier,_max_act,_mean_act,_std_obs,_max_discrew,_min_adv,_MeanReward,_min_act,PolicyEntropy,_mean_adv,ValFuncLoss,_max_adv,_Episode,PolicyLoss,KL
0.9999841824672858,-78.54825141075298,263.9546207209696,0.021661231922272393,0.0032526101784970526,0.03431950065735516,0.6826169136411747,0.42064062,0.4287050496310243,487,0.3129518677006228,35.0,0.4444444444444444,2.4658098,0.0023960548,1.0560350762986765,0.8637435686210596,-3.197452239991703,115.9565283064541,-2.6185164,15.539809,-8.754119947763042e-17,0.011022053583966691,2.748838541164495,220,-0.008578733,0.001958195
0.999982508046327,-8.752311188598808,19.56432319906308,0.01976706188133439,-0.001677374938181253,0.02950322195057872,0.7137220697917184,0.42542627,0.49575932305011905,476,0.29885653347071567,23.333333333333332,0.4444444444444444,3.1665907,-0.001980811,0.06323520620710459,0.7344846694984305,-2.7205144994871775,113.53636931014287,-2.7546682,15.538254,-3.358657889622322e-17,0.008452516026491833,2.636261193990955,240,-0.038436785,0.00093101856
0.9999825242653348,-22.111793754650577,20.14099885678095,0.021123569379600225,0.0010009760597587335,0.024491932826459128,0.7287041848059541,0.43269587,0.43146962150931445,439,0.2765494454783924,35.0,0.2962962962962963,2.501951,0.0064194365,0.07151610363272194,0.6800972871597717,-4.027998753079186,105.11805863393685,-2.7073545,15.536626,4.046370932574603e-17,0.0066752861821192475,4.871026884287625,260,-845.15283,0.021462057
0.9999767868850822,-11.269237103206633,13.76090466683836,0.02312865247567555,-0.0009347697420186997,0.025288536960214734,0.8092845849167682,0.41596422,0.6912888833179083,426,0.27376043367833647,35.0,0.19753086419753085,2.6674745,0.005928257,0.05687693426976442,0.7390265936315551,-3.0206864486227327,102.56007707461609,-2.2152915,15.532609,8.339703471362678e-18,0.004905145851141737,3.111880873072836,280,0.42422885,0.012066727
0.9999765293533985,-25.69468209802286,28.778791186535063,0.02102969135378266,0.00021382643309588128,0.02269192120999839,0.7969027383406558,0.4345169,0.654995711479031,431,0.2722169206890611,23.333333333333332,0.19753086419753085,2.4134722,0.0038119464,0.07814430619636746,0.6282332379318136,-4.502640238330726,103.62617002945979,-2.6937788,15.530423,8.24295517123086e-18,0.0046524772140618285,3.930492309080622,300,-0.14282995,0.0011669544
0.9999781405953856,-8.784733888886608,10.688317369610404,0.02166748300575964,-0.00024350486387532194,0.02677133238398825,0.815159438390375,0.42860863,0.6269458000559472,444,0.282874677700262,15.555555555555555,0.19753086419753085,2.632468,0.010289694,0.05681773562485189,0.7273126872960037,-2.5236686441426013,106.0332672080322,-2.4620457,15.530164,-2.400482215405744e-17,0.004962030274220395,3.1588713319103014,320,-0.02354423,0.00041809812
0.9999803542813902,-13.565171937274624,12.937054344058804,0.021200370483764903,0.00022818317400122778,0.03316873009082186,0.8183598506562213,0.42793456,0.6072719244867972,498,0.31610445564639605,10.37037037037037,0.19753086419753085,2.9511833,-0.007960394,0.06286287818958149,0.8251599147825285,-4.9385228350651635,118.74430678273477,-2.1522384,15.530183,-7.133963210442773e-17,0.006066963262825634,2.691628985908679,340,-0.03473552,0.00065981434
0.9999774074608884,-7.62705135310824,14.023882101129564,0.023474221057646526,-0.0004082937866666174,0.021941218761040805,0.7599270481808281,0.42034143,0.5876361730171122,410,0.259348207987261,6.91358024691358,0.19753086419753085,2.1566763,-0.0042922827,0.05042699605223615,0.6518410937983011,-2.4686022619974586,98.01859054103332,-2.6527693,15.530193,3.466062125659025e-17,0.005404125074396378,2.576699776094031,360,-0.0342523,0.0007485157
0.99997910618299,-14.14794245458504,12.500553939869079,0.020968532573964214,-0.001763567789304284,0.026046009554826312,0.8363118956730722,0.4233212,0.6025081617900068,448,0.28392712433259487,4.609053497942386,0.19753086419753085,2.9551928,-0.018002601,0.05506769927731103,0.6827863409348632,-2.469400187618302,107.36244029694203,-2.634653,15.5302105,3.172065784643304e-17,0.00428457844649665,3.0841602908850683,380,-0.043816153,0.0010278076
0.9999829216866691,-10.379363477401826,10.3304892469631,0.01932966099312331,-0.00038821341355887887,0.035555485960821254,0.6774088801399039,0.4216345,0.49002945187163915,459,0.30359250726708187,3.0727023319615907,0.19753086419753085,3.0467634,0.0023815713,0.05971507381399159,0.8763689845467617,-3.033109253240625,109.43031188303578,-2.9607172,15.53036,-3.096046778911112e-17,0.011539120665411757,3.052046566191692,400,-0.044552125,0.0011421216
0.9999808708035486,-8.944638921545433,10.940429509443574,0.013806382658988078,0.0009814054413381007,0.031474641546812135,0.7498995689779377,0.42851996,0.5759587441153163,480,0.30414942875937867,2.048468221307727,0.19753086419753085,2.652254,0.013930203,0.06255478100606116,0.7795349067877385,-2.2030096630572524,114.26911642221316,-2.41261,15.530427,-1.850371707708594e-17,0.007871985302871962,3.5738803832139805,420,-0.051271193,0.0013450444
0.999980765009993,-17.8455434296011,17.06012272338984,0.015888035191846,-0.00038714153095992915,0.028599487791102152,0.765418860625344,0.4267788,0.5604770624532894,439,0.2855761524571661,2.048468221307727,0.19753086419753085,2.3538795,0.020207115,0.0700738539403834,0.8029964987446819,-2.560394848143975,106.27214352212047,-2.6978703,15.530438,1.618548373029841e-17,0.006732526629790703,3.8383277045975883,440,-0.4063551,0.0042895186
0.9999828800992852,-9.423940863873778,11.031207405170214,0.02209439869183591,0.004658912594350522,0.03136622940762962,0.7347089378024341,0.4293758,0.4635479659434478,453,0.2957585277407859,2.048468221307727,0.19753086419753085,2.553465,0.021181153,0.05261562678551176,0.7824788207855097,-2.5159661874397194,108.98382049030798,-2.3718877,15.530793,6.27410804203179e-17,0.008334728887474226,3.376383385628673,460,-0.04563288,0.002099456
0.9999807046577017,-10.155505462306825,7.976264160722205,0.01519504745386985,-0.0005761302670252928,0.026336834415704852,0.7682397346741635,0.4095016,0.5411020152715003,438,0.2811838628253866,2.048468221307727,0.19753086419753085,2.647355,0.017133763,0.05017286096659664,0.71818064515392,-3.070673083768194,105.34372430609785,-2.652153,15.531633,-1.6222436889500003e-17,0.00611171799168962,9.246607053416517,480,-3.0937235,0.0043068086
0.9999841491301616,-19.179297785876482,24.539942480653593,0.02007506381885571,0.0009726378109137252,0.03858208779221412,0.7036641868175746,0.4298131,0.48272436316419576,499,0.3271351937141887,2.048468221307727,0.19753086419753085,2.6479247,0.012611316,0.07781811421582707,0.9094039073144266,-2.127319395331901,120.59965968102992,-2.3614964,15.532363,-3.5598333454914836e-18,0.011880416962245751,4.022492835539536,500,-0.19707564,0.004646871
0.9999829531285479,-11.10714648710877,13.185579753843161,0.021668723144813516,0.0011823555899531189,0.03377503894988194,0.6862054294026594,0.41241044,0.48219774994729026,464,0.3004111068340548,1.365645480871818,0.19753086419753085,2.9035215,0.022310717,0.05444194414889541,0.9028436668771445,-5.883211737685735,110.9632468511298,-2.8310666,15.532223,1.5313421029312504e-17,0.010599039482911762,3.4203772665161014,520,-0.045395594,0.0013475706
0.9999818370553505,-23.993232814276976,22.370434499774753,0.022657674037460447,-0.0018821354455664861,0.03030481647187447,0.7886584156502794,0.43460974,0.5270638319076538,475,0.2990883869531744,1.365645480871818,0.19753086419753085,2.4638338,-0.003691661,0.07400809484782349,0.8331536231107651,-2.518451472608636,112.98945295134558,-2.9247093,15.532481,1.495879443705474e-17,0.0064102330758349585,4.537418447823454,540,-0.056304693,0.0019459594
0.9999820716120711,-30.045883776029005,33.726771927890674,0.01691968911702371,-0.0006583670486120061,0.035344320387419186,0.7678267831941246,0.43786648,0.5616136812347758,488,0.3091072961206952,1.365645480871818,0.19753086419753085,2.4844456,0.007193375,0.11509119423350815,0.9352136345259715,-3.147130191901637,115.17666221582522,-2.6276307,15.53222,1.4560301962297136e-17,0.0083812732242584,3.120914731954928,560,-0.053848088,0.0021912523
0.9999808489060531,-17.200039336118486,19.099723593908696,0.022848005219422356,0.00291606104569023,0.030906038712766367,0.7769220517433372,0.42276546,0.6033416639296905,471,0.3033331417273978,1.365645480871818,0.19753086419753085,2.3501978,0.0042590336,0.06733097112270223,0.7865746076229326,-2.391206040685682,113.49105431670804,-2.3237705,15.532049,3.017166606200001e-17,0.006921097354541505,3.272056804276954,580,-0.056219295,0.0022259345
0.9999803929305582,-21.15974093419866,11.839559243143343,0.015622861254195217,-0.0010389034524903732,0.03265386583898374,0.7943772608979108,0.42360047,0.6162566874420432,486,0.310474419808395,1.365645480871818,0.19753086419753085,3.008645,0.0072778175,0.06331131054001002,0.7513566063658605,-2.826929591247938,116.27100106634455,-2.7118587,15.532479,2.1930331350620375e-17,0.006735613454694176,2.859411149250738,600,-0.04665521,0.0020603053
0.9999817792384502,-84.89706236699111,108.24407259033619,0.022743685700074952,0.0013866302605008232,0.039489349209479885,0.8173586621507787,0.43822187,0.5582394453319247,523,0.33615666766586344,1.365645480871818,0.19753086419753085,2.8628907,0.01889037,0.4380058962290017,0.9732931253362204,-2.350107704132123,125.93333615757274,-2.6004064,15.53242,-4.0757709508227546e-17,0.007293145900098553,4.020682872083745,620,-0.056033514,0.002272407
0.9999833080910884,-15.353419918743349,28.925166133278335,0.022062017571475533,0.0008636307991034402,0.04374183846312845,0.8509051750931453,0.4351998,0.5930675209098546,537,0.348700168649761,1.365645480871818,0.19753086419753085,2.6361935,-0.00033796864,0.08836745371325914,0.9487864964020127,-2.66407060152465,128.80001333456056,-3.0861077,15.532518,-2.646341660186593e-17,0.006523452156509444,2.9479285921864933,640,-0.059432622,0.002106601
0.999981233672126,-14.668143110608641,11.46488449083223,0.019804940280349664,-0.002654347804014419,0.038138840309041494,0.8881151421480618,0.4482538,0.6463528422676375,537,0.3386812888092502,1.365645480871818,0.19753086419753085,2.318708,0.015378243,0.06519504154307679,0.8349807259275464,-2.916402126027161,128.13942904235137,-2.6591625,15.532877,0.0,0.004328562150970008,2.9890960628023997,660,-0.059168886,0.002385795
0.9999870833902055,-8.453406316797823,7.398831887294769,0.017428357716021272,-0.0009856534245624344,0.05826680009081539,0.8130556466645383,0.42776972,0.35640888649465297,531,0.3537147668514334,1.365645480871818,0.19753086419753085,2.466642,0.012660311,0.05803174429025976,1.2486855476849168,-2.5617409732568386,126.11971066092403,-2.4586492,15.533998,0.0,0.01089291011220531,3.983521248292102,680,-0.05078358,0.0020246918
0.999985901168064,-6.458915530267021,7.909660306623014,0.019033370813791223,0.0007692625202445388,0.041732091399939546,0.7321780883286048,0.43714368,0.4007044547009453,490,0.32159697497351625,1.365645480871818,0.19753086419753085,2.684044,0.012299814,0.05472353158381417,0.9777943937789655,-3.0199328771140816,116.22324790201375,-2.5641518,15.534326,0.0,0.011187882036516597,3.547008145977929,700,-0.051245246,0.0022019872
0.9999832039611138,-13.248077108618013,16.21843417882134,0.00877531218641653,-0.001765814354696609,0.03386730516810342,0.876169158250205,0.45180434,0.5040727388491757,534,0.32928333184251557,1.365645480871818,0.19753086419753085,3.1799803,-0.0065843137,0.06653323676547201,0.7397755468808789,-5.255911837556537,126.73871552658633,-2.721912,15.533368,6.653021870412923e-18,0.004308076076417387,2.8239778092643757,720,-0.054827068,0.0024882702
0.9999847400968197,-14.099901813664728,16.065838821410804,0.019254827896346634,-0.0009450141320390955,0.04732518963572173,0.8320801704771339,0.44337586,0.48967404431361405,540,0.35166637330999456,1.365645480871818,0.19753086419753085,2.5312219,0.014973303,0.07149701101903831,0.9481561148257522,-2.9491948917023296,129.12376605810053,-2.669987,15.532221,2.6316397620744452e-17,0.0079698202630354,3.742733563726433,740,-0.07579062,0.0028860746
0.9999848452186305,-9.274212634611432,11.474197695482044,0.019662520013839325,0.0001718703742043096,0.04469618540551046,0.8017306889767416,0.42611358,0.4975684476019091,539,0.347563574780769,1.365645480871818,0.19753086419753085,2.2794945,0.0064814817,0.06059092234471351,0.989642674364045,-2.5316459328491576,128.65954713748891,-3.0536697,15.531774,5.2730444212252334e-17,0.00893779242394069,3.5550750476142934,760,-0.052476767,0.0021263824
0.9999869879821011,-19.76492732677594,15.673223242682136,0.008727841810598718,-0.0015503711718626036,0.06612407028177636,0.8387579048894429,0.44011626,0.5216230932320001,621,0.40446667982975026,1.365645480871818,0.19753086419753085,2.622138,0.015619711,0.07152423839209779,1.1408637187712938,-2.9382026855575365,146.9334827543853,-2.8442235,15.531349,-6.865147205411596e-17,0.011054509019304978,3.188315864573038,780,-0.044390958,0.0020990034
0.9999846156015557,-16.26395702649434,19.472620414946785,0.018523986069177798,0.00012894263115188664,0.042251248254289726,0.7723911319662551,0.42859483,0.4896619406861854,516,0.33451826209697416,1.365645480871818,0.19753086419753085,2.35132,-0.006931927,0.06996093833146881,0.9483496895152824,-2.369775803197095,123.48506317619675,-2.568493,15.530648,-2.0655312086049424e-17,0.01014867894515755,3.5511570471369978,800,-0.061942548,0.0024951631
0.9999853609082426,-21.230809743380867,24.130681271735778,0.021259118359523068,0.0005662020998024966,0.0454257965571921,0.8264992030985212,0.4389806,0.48798182054652184,550,0.3553548302630252,1.365645480871818,0.19753086419753085,2.4606214,0.0041793254,0.0923468836579348,0.8818508692903504,-2.719106510787588,131.75359047948683,-2.441607,15.530255,-1.2918958832001822e-17,0.007882798702982044,2.5734661822931253,820,-0.060981452,0.0027304909
0.9999851215111286,-17.05192910966328,16.873230993872646,0.016593561048149203,-0.0005990920647663946,0.056818801799625875,0.8539226793978778,0.44946966,0.6180300434684729,630,0.40303569597933603,1.365645480871818,0.19753086419753085,2.58958,0.009304114,0.07569348653684395,1.0879365811228974,-2.6230824771581527,152.12507135240702,-3.393618,15.52991,-3.3835368369528583e-17,0.008313943191230128,3.4784697789029355,840,-0.05989029,0.0031218817
0.9999861821531845,-14.297079676775128,21.33005835847067,0.022293642314918177,0.0028327944580362834,0.05897983079731009,0.8229082689673866,0.4245179,0.5187026037100815,563,0.37859705082294604,1.365645480871818,0.19753086419753085,2.604409,0.023428429,0.06850826121880145,1.1943237312150108,-2.6507313263514054,136.80839026478856,-2.2682772,15.529393,-2.52413050003588e-17,0.01070359382290481,3.818133564016724,860,-0.05559573,0.0028118333
0.9999850418191571,-19.923277622462226,19.075360498171033,0.023139833302734083,-0.00014869653176042793,0.045444221929772204,0.8144512063396889,0.44705155,0.5198792349419694,540,0.352469524301756,1.365645480871818,0.19753086419753085,2.4453952,0.007486125,0.07053842063341856,0.9635236899157114,-3.6946574809518307,129.4546486780674,-2.4557066,15.529191,-2.6316397620744452e-17,0.008455859973979513,2.642371584796118,880,-0.06547093,0.00263307
0.9999856162644284,-11.62360050682208,16.567787527786642,0.022042572506153036,0.0024037559556036713,0.055845477613026905,0.8457864581316471,0.4493206,0.5348245544215874,591,0.38678929327847344,1.365645480871818,0.19753086419753085,2.8365502,0.015858468,0.07186375788806994,1.144911032223504,-2.823631087404308,143.19143159111474,-2.802151,15.528938,-1.20227197252132e-17,0.008852951538268598,3.735586590696735,900,-0.0533089,0.0024593195
0.9999880701299542,-18.662923295506292,29.27908848914926,0.004500982125846695,0.0017163644823022894,0.08578225563936122,0.8079788384316011,0.43755978,0.4914934732397719,637,0.43633072958858166,1.365645480871818,0.19753086419753085,2.2359269,0.020872325,0.08955928103492734,1.4051811130414964,-2.4956959068782467,154.24120061148182,-2.5977573,15.528951,5.577258522449766e-18,0.016525727836493264,3.3910614464130315,920,-0.06328026,0.0024201754
0.9999878913202995,-16.750067193764185,28.265610396743572,0.020359116336658364,-0.0005145379242084289,0.07681913561922842,0.8218640302264891,0.43504196,0.49318714475650305,664,0.43385189328892454,1.365645480871818,0.19753086419753085,2.3996205,0.015203871,0.07565082398735326,1.351850098404451,-3.059689618739963,159.01931729737638,-2.5187447,15.529262,0.0,0.014479383008617154,3.5185051867812027,940,-0.06610896,0.0033289394
0.9999867960543253,-31.226188476119415,49.01049641647622,0.019840150772331856,0.0024785251864643068,0.05706478145166409,0.8243176689142557,0.42830506,0.5287428953545426,603,0.38956306139854147,1.365645480871818,0.19753086419753085,3.4097,0.024153046,0.11045104549063287,1.0897107713098169,-2.9474026478961335,144.26917301370764,-2.8374224,15.528255,0.0,0.010090344473726021,3.0867661570052674,960,-0.059566062,0.0030922834
0.9999870436412752,-13.84865269450072,16.01978371075786,0.022747890520130654,0.001578075849840301,0.06632202789569801,0.8212640279722476,0.43987244,0.5547034228346379,647,0.4224647326344364,1.365645480871818,0.19753086419753085,2.7365234,0.02382018,0.069674763184311,1.2112871315181537,-3.3234262083984945,155.8501856323623,-3.1571312,15.527037,0.0,0.01185420173344133,3.657151659897655,980,-0.04244034,0.002309578
0.9999841575791073,-39.062732914740984,32.397251762544315,0.02049950656541432,-0.00040260812980870707,0.039528311300429136,0.8496000018309254,0.43591872,0.5305673737868952,567,0.35287503674081194,1.365645480871818,0.19753086419753085,2.733325,0.0033543361,0.11381433290008476,0.9093824064354802,-3.7144830242591125,135.34419694473334,-2.594534,15.526555,-2.5063235829280428e-17,0.005979476236575322,3.5452430082856448,1000,-0.065005094,0.0027506978
0.9999856240509126,-11.884728396394253,16.586521739253634,0.019899208570280803,0.0003624603734908691,0.06222357085292383,0.8106372875526456,0.4322578,0.5697656327634937,613,0.3999600004895379,1.365645480871818,0.19753086419753085,2.7218246,0.02418571,0.07096260211218604,1.1863974911200603,-2.9808994646822735,146.78791706862341,-3.127855,15.526269,2.89780887340987e-17,0.011800707351922698,3.8252808949473227,1020,-0.06670646,0.0035656653
0.9999851549663467,-9.482360244100487,15.58845805952434,0.020002566379755574,0.0007310528255158765,0.051532997949241474,0.8239914942836796,0.43485263,0.5616931262629631,605,0.3879422522239156,1.365645480871818,0.19753086419753085,3.2086194,0.020410785,0.06263115209424054,1.0424063541143358,-3.497922256839482,146.43451856001394,-2.3307433,15.526268,-5.872254014546282e-18,0.009090979746669791,3.001713483111458,1040,-0.055353932,0.0030329349
0.9999848145163274,-22.42667211265903,24.916371068731884,0.012616524799110797,-0.0006199343903654913,0.06081007450572404,0.828728762040097,0.43425214,0.6300828617583162,633,0.40043448083564426,1.365645480871818,0.19753086419753085,2.7944999,0.020633372,0.08243190099674,1.0951706645008823,-3.2880871923690704,148.60716394660633,-2.452173,15.526227,3.3675011173464466e-17,0.01042870140390805,3.442271686600217,1060,-0.15482739,0.0049659587
0.9999840738095004,-20.81513618567355,14.898175649202257,0.021112984042464804,0.002988288690146372,0.056805193816897304,0.8848532853601102,0.44382507,0.6653741575827954,639,0.4091138207945857,1.365645480871818,0.19753086419753085,3.0472953,0.011836551,0.07447258736924733,1.0048872810306237,-2.8213384886959654,154.78819706644973,-2.983612,15.525705,1.1119604628483571e-17,0.006552164196725416,4.082718704836177,1080,-0.046835456,0.002316678
0.9999868696751216,-15.92044152207367,18.404453363208283,0.02199556154104013,-0.00047578405591024105,0.06606710406170131,0.7893300046831027,0.44499397,0.5206645556592933,645,0.4139414759195954,1.365645480871818,0.19753086419753085,2.5289052,0.012443827,0.07813052231235104,1.166776145166633,-3.372486925360422,153.3404595394903,-3.1339197,15.524883,2.2032332891786052e-17,0.013920121477372644,3.259280309718322,1100,-0.0585291,0.0036472527
0.9999873578469216,-16.96469095845207,10.59350683057064,0.021847197365628433,-0.0020054099285338697,0.07639130578623923,0.8242371409777538,0.45312288,0.5396520336095803,592,0.4114168315159869,1.365645480871818,0.19753086419753085,3.1559396,0.017259574,0.0670877808156121,1.2207564612595685,-3.1201033623833925,143.00048050238402,-2.6660285,15.525267,0.0,0.013640460512761837,3.281234702552547,1120,-0.09288508,0.004582368
0.9999873323175815,-15.608198487298672,15.907135168018737,0.018611853912820022,0.0005930675675007293,0.068968061002451,0.8167793269180894,0.44700077,0.5477979802614836,689,0.43978899398532134,1.365645480871818,0.19753086419753085,2.8165221,0.023446556,0.06682281281048605,1.093272697104339,-3.6378880020109547,164.43760883596445,-2.3783982,15.524613,-1.0312666701888246e-17,0.012749385360711785,2.9715109530722135,1140,-0.04762187,0.002992666
0.9999875784338526,-8.266701852667529,16.70786912385013,0.018845809049275682,0.0026295054847077777,0.07891762677271144,0.8419549851208683,0.4460847,0.5561717392785517,665,0.43800486784472675,1.365645480871818,0.19753086419753085,2.5313292,0.03015571,0.06470775798939087,1.3640545509181796,-3.1145729419795045,159.04980767248244,-3.0770607,15.523549,0.0,0.012531513911648948,3.9085855182294287,1160,-0.062326387,0.0048020114
0.9999899569327029,-8.675549177781438,10.905087919633289,0.01896264481607905,0.0014929394665283027,0.11214204025762992,0.815429125856899,0.44360688,0.44443375376866123,633,0.45189966159152106,1.365645480871818,0.19753086419753085,2.6210954,0.03046536,0.060568797998330155,1.6490383702324325,-3.1943299205649747,152.65993185418088,-2.7265646,15.523337,-2.245000744897631e-17,0.02071826311143607,3.5291454380216383,1180,-0.05925871,0.0034435552
0.9999881138011962,-28.942745590393297,23.69360883491071,0.020490659126193397,5.886895160770288e-05,0.08364449643147776,0.856180628228505,0.45279902,0.5843629673062425,714,0.45805227762482925,1.365645480871818,0.19753086419753085,2.6228163,0.01694312,0.10358038763259196,1.2378345072987256,-3.9057640204322404,169.0661391010419,-2.5827103,15.52385,-2.9854736796642864e-17,0.012382262910087505,3.501066853827592,1200,-0.05958171,0.003656442
0.9999888631190685,-34.58598306662843,40.11963824229101,0.01867014650938836,0.00643109510961177,0.10198752612271599,0.8864165338920994,0.445229,0.5914413817843114,886,0.5510387603266258,1.365645480871818,0.19753086419753085,2.83725,0.057695284,0.08990141338549922,1.3690782623345543,-2.7949113615802963,213.506042034602,-4.158887,15.5237465,-8.019669703838602e-18,0.011611405548482317,4.322275149712431,1220,-0.04475912,0.0026697854
0.999988558007038,-21.574761381473028,15.09127972155769,0.003201268228893402,0.0006109273746938146,0.08098336950415483,0.7955286639516438,0.45708868,0.49808613924076606,709,0.4543125307875036,1.365645480871818,0.19753086419753085,2.6891446,0.032368716,0.0724288851367899,1.2947906716838389,-3.137689626844939,167.5449046074572,-2.3695455,15.5233555,2.004351863921298e-17,0.01817706274377611,4.022063092340943,1240,-0.066594705,0.004001752
0.9999883080068254,-9.97892406889537,13.593672137663525,0.02381531300899761,0.004539005599032667,0.0820566048198808,0.8635339390736949,0.45514995,0.5632838576622987,770,0.4903572137096424,1.365645480871818,0.19753086419753085,2.7819648,0.0514957,0.06409040930176943,1.1702273511820216,-3.690792201068731,185.3747139145387,-2.970921,15.522396,-3.691131094857663e-17,0.011218811564061437,3.960864429149515,1260,-0.046851434,0.0030471839
0.9999888486936713,-22.59041912804519,23.515774934790876,0.01833477293065384,0.0025228838504485302,0.07874892516651556,0.7640843531488108,0.4428421,0.4567507832318971,589,0.41136219654992456,1.365645480871818,0.19753086419753085,2.7112217,0.020024337,0.07531409129430651,1.187308479132522,-3.0587539928632306,141.30348193867107,-2.381104,15.520878,-7.238126340510359e-17,0.018630756379753824,2.782503706903894,1280,-0.06809123,0.0041536
0.9999905348618601,-10.47091414918819,10.784493415403904,0.020491760611878844,0.0011333423931777665,0.15025755825814432,0.8376389268763266,0.44795302,0.4323742100768426,870,0.5857092620994067,1.365645480871818,0.19753086419753085,2.7733462,0.04191139,0.06964026293290267,1.6801156232298537,-2.971621121327243,207.0029729007436,-2.7350035,15.520279,6.533726305840002e-17,0.024409055585965896,2.8103046255325754,1300,-0.0596223,0.00469705
